idPropuesta,nombre,descripcion,fechaCreacion,idCreador
1061,Crear programa de formación europeo,,,4077
1062,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,8499
1063,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,2328
1064,Promover dinámicas de cooperación entre universidades,,,494
1065,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,9914
1066,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,3520
1067,Crear programa de formación europeo,,,7731
1068,Mejorar el sistema de becas y métodos de pago,,,11646
1069,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,2767
1070,Crear programa de formación europeo,,,1592
1071,Crear programa de formación europeo,,,2242
1072,Mejorar acceso a pago de créditos ECTS,,,10146
1073,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,8824
1074,Crear programa de formación europeo,,,2258
1075,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,3924
1076,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,7578
1077,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,7441
1078,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,1804
1079,Mejorar acceso a pago de créditos ECTS,,,1739
1080,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,10002
1081,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,8048
1082,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,11891
1083,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,521
1084,Promover dinámicas de cooperación entre universidades,,,8556
1085,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,7031
1086,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,6063
1087,Promover dinámicas de cooperación entre universidades,,,73
1088,Mejorar el sistema de becas y métodos de pago,,,7502
1089,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,9767
1090,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,8457
1091,Mejorar el sistema de becas y métodos de pago,,,8344
1092,Promover dinámicas de cooperación entre universidades,,,5542
1093,Crear programa de formación europeo,,,1928
1094,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,7910
1095,Mejorar acceso a pago de créditos ECTS,,,8215
1096,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,10052
1097,Crear programa de formación europeo,,,1924
1098,Mejorar el sistema de becas y métodos de pago,,,5037
1099,Crear programa de formación europeo,,,8313
1100,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,11959
1101,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,8421
1102,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,3264
1103,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,5911
1104,Crear programa de formación europeo,,,1088
1105,Mejorar el sistema de becas y métodos de pago,,,6105
1106,Mejorar el sistema de becas y métodos de pago,,,8524
1107,Mejorar el sistema de becas y métodos de pago,,,144
1108,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,10233
1109,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,8847
1110,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,7050
1111,Promover dinámicas de cooperación entre universidades,,,4269
1112,Crear programa de formación europeo,,,7752
1113,Mejorar acceso a pago de créditos ECTS,,,8658
1114,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,6197
1115,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,1129
1116,Promover dinámicas de cooperación entre universidades,,,11470
1117,Promover dinámicas de cooperación entre universidades,,,1044
1118,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,4675
1119,Mejorar el sistema de becas y métodos de pago,,,11840
1120,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,749
1121,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,8993
1122,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,9639
1123,Crear programa de formación europeo,,,3828
1124,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,5606
1125,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,8426
1126,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,1131
1127,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,8459
1128,Mejorar acceso a pago de créditos ECTS,,,849
1129,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,3174
1130,Mejorar el sistema de becas y métodos de pago,,,11015
1131,Mejorar el sistema de becas y métodos de pago,,,5800
1132,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,8197
1133,Mejorar acceso a pago de créditos ECTS,,,8626
1134,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,5755
1135,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,5672
1136,Crear programa de formación europeo,,,2459
1137,Mejorar el sistema de becas y métodos de pago,,,6063
1138,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,949
1139,Mejorar el sistema de becas y métodos de pago,,,4228
1140,Promover dinámicas de cooperación entre universidades,,,1842
1141,Crear programa de formación europeo,,,1492
1142,Promover dinámicas de cooperación entre universidades,,,7906
1143,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,10013
1144,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,9883
1145,Crear programa de formación europeo,,,5431
1146,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,8504
1147,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,329
1148,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,5342
1149,Mejorar acceso a pago de créditos ECTS,,,8155
1150,Crear programa de formación europeo,,,1482
1151,Mejorar el sistema de becas y métodos de pago,,,3975
1152,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,10764
1153,Mejorar el sistema de becas y métodos de pago,,,7331
1154,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,7607
1155,Mejorar acceso a pago de créditos ECTS,,,3234
1156,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,2720
1157,Mejorar acceso a pago de créditos ECTS,,,5437
1158,Mejorar acceso a pago de créditos ECTS,,,11575
1159,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,5918
1160,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,323
1161,Mejorar el sistema de becas y métodos de pago,,,8363
1162,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,11641
1163,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,299
1164,Promover dinámicas de cooperación entre universidades,,,3857
1165,Crear programa de formación europeo,,,305
1166,Mejorar acceso a pago de créditos ECTS,,,5639
1167,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,1207
1168,Mejorar el sistema de becas y métodos de pago,,,8537
1169,Promover dinámicas de cooperación entre universidades,,,9162
1170,Mejorar el sistema de becas y métodos de pago,,,7926
1171,Crear programa de formación europeo,,,7844
1172,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,1142
1173,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,9742
1174,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,10772
1175,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,84
1176,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,7898
1177,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,5102
1178,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,10698
1179,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,7711
1180,Crear sistemas de riego de jardines acordes a los requerimientos de sostenibilidad de la UE,,,9799
1181,Crear programa de formación europeo,,,7525
1182,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,2541
1183,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,4014
1184,Crear programa de formación europeo,,,5822
1185,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,7440
1186,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,8979
1187,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,6787
1188,Promover dinámicas de cooperación entre universidades,,,1010
1189,Mejorar acceso a pago de créditos ECTS,,,7644
1190,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,2011
1191,Mejorar acceso a pago de créditos ECTS,,,5501
1192,Promover la cultura musical y la colaboración con centros superiores de enseñanza de música,,,5651
1193,Promover dinámicas de cooperación entre universidades,,,11962
1194,Crear programa de formación europeo,,,11397
1195,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,6841
1196,Crear programas de información de becas y programas postdoctorales para nuevos estudiantes,,,6107
1197,Promover dinámicas de cooperación entre universidades,,,833
1198,Mejorar el sistema de becas y métodos de pago,,,9368
1199,Quitar las capillas y lugares de culto en las instalaciones de educación pública universitaria,,,2518
